Id,loan_date,loan_duration,loan_payments,Predicted,account_frequency,account_district_region,account_district_no_inhabitants,account_district_no_municipalities_0_499,account_district_no_municipalities_500_1999,account_district_no_municipalities_2000_9999,account_district_no_municipalities_10000_plus,account_district_no_cities,account_district_ratio_urban_inhabitants,account_district_average_salary,account_district_unemployment_rate_95,account_district_unemployment_rate_96,account_district_no_enterpreneurs_per_1000_inhabitants,account_district_no_crimes_95,account_district_no_crimes_96,owner_card_type,owner_district_region,owner_district_no_inhabitants,owner_district_no_municipalities_0_499,owner_district_no_municipalities_500_1999,owner_district_no_municipalities_2000_9999,owner_district_no_municipalities_10000_plus,owner_district_no_cities,owner_district_ratio_urban_inhabitants,owner_district_average_salary,owner_district_unemployment_rate_95,owner_district_unemployment_rate_96,owner_district_no_enterpreneurs_per_1000_inhabitants,owner_district_no_crimes_95,owner_district_no_crimes_96,count_trans_credits,count_trans_withdrawals,count_trans_credit_cash,count_trans_withdrawal_cash,count_trans_withdrawal_card,count_trans_collection_other_bank,count_trans_remittance_other_bank,count_trans_ksymbol_interest_credited,count_trans_ksymbol_household,count_trans_ksymbol_payment_for_statement,count_trans_ksymbol_insurance_payment,count_trans_ksymbol_sanction_interest_if_negative_balance,count_trans_ksymbol_oldage_pension,last_trans_balance,mean_trans_balance,mean_trans_amount_absolute,mean_trans_amount_credit,mean_trans_amount_withdrawal,mean_trans_amount_signed,owner_male,owner_age,account_age_months,has_disponent,owner_profile
6338,970824,60,6511,,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,32,49,23,41,0,0,8,9,8,7,0,0,0,60956.6,63544.64567901234,15753.593827160495,20890.590625,12398.820408163265,752.5518518518514,0,19,10,0,0
6922,970826,36,2323,,2,0,12.867651756622456,0,0,0,1,1,1.0,9.199986959896691,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,0,0,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,17,17,2,17,0,8,0,7,0,3,0,0,0,31228.0,29077.814705882352,6476.988235294117,7395.458823529411,5558.517647058823,918.470588235294,0,19,7,0,0
5367,970826,36,2323,,2,0,12.867651756622456,0,0,0,1,1,1.0,9.199986959896691,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,0,0,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,17,17,2,17,0,8,0,7,0,3,0,0,0,31814.7,29052.60882352941,6458.95,7394.676470588235,5523.2235294117645,935.7264705882354,0,19,7,0,0
5638,970827,12,5677,,2,1,12.688097479690438,0,0,0,1,1,1.0,9.275472466913964,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,0,1,323870,0,0,0,1,1,1.0,10673,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,21,30,12,24,0,0,6,9,6,5,0,0,0,16430.9,28809.0,8767.472549019607,11037.433333333334,7178.500000000001,322.17843137254914,1,39,10,0,2
5830,970828,60,6763,,2,0,11.889222627775656,22,41,13,2,5,0.407,9.052984561199976,0.0129,0.0186,0.109,0.018663170611169,0.0199467354895392,0,0,145688,22,41,13,2,5,0.407,8544,0.0129,0.0186,0.109,0.018663170611169,0.0199467354895392,61,115,39,59,0,0,56,22,19,18,0,0,0,41532.1,34044.42954545454,3669.817613636364,5634.591803278689,2627.633043478261,235.9789772727272,1,46,22,0,2
5338,970830,12,4780,,2,2,11.263989634153559,60,23,4,2,4,0.515,9.05321861620397,0.0295,0.0401999999999999,0.126,0.0338622166925336,0.0400189833639033,0,2,77963,60,23,4,2,4,0.515,8546,0.0295,0.0401999999999999,0.126,0.0338622166925336,0.0400189833639033,29,46,1,28,0,10,18,18,6,5,0,1,0,15016.3,36887.15599999999,8336.574666666666,11038.958620689657,6632.897826086956,200.2200000000001,1,39,10,0,2
6007,970830,48,6040,,2,5,11.803929513544295,24,17,7,3,11,0.847,9.07165285220229,0.0575,0.0761,0.116,0.0347593383018007,0.0363216397437526,0,5,133777,24,17,7,3,11,0.847,8705,0.0575,0.0761,0.116,0.0347593383018007,0.0363216397437526,20,25,1,25,0,10,0,9,0,5,0,0,0,54561.4,58959.27777777777,16606.83111111111,20046.719999999998,13854.92,1212.4755555555555,0,53,10,0,2
6612,970831,12,8116,,2,1,12.56160143288232,0,2,8,5,7,0.899,9.227885551191932,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,0,1,285387,0,2,8,5,7,0.899,10177,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,35,46,22,36,0,0,10,13,10,10,0,0,0,20146.2,36685.09135802469,9153.706172839506,10879.948571428573,7840.260869565216,248.7185185185185,1,37,13,1,2
5718,970901,12,1169,,2,0,11.589062092296585,88,33,6,2,7,0.509,9.016755622903517,0.0253,0.0356,0.099,0.0171437573555985,0.0176349028365968,0,0,107911,88,33,6,2,7,0.509,8240,0.0253,0.0356,0.099,0.0171437573555985,0.0176349028365968,48,108,26,72,0,0,36,22,18,18,0,0,0,51785.0,51802.019230769234,4757.734615384616,8270.745833333334,3196.3962962962955,331.9551282051284,0,51,22,0,2
6104,970905,36,4394,,2,3,11.998925467300563,83,26,5,1,6,0.728,9.16303909885817,0.0151,0.0181,0.111,0.0373908229794562,0.0332759256981178,0,3,162580,83,26,5,1,6,0.728,9538,0.0151,0.0181,0.111,0.0373908229794562,0.0332759256981178,38,57,21,57,0,0,0,17,0,15,0,0,0,28819.1,47679.97368421052,8228.602105263157,10664.952631578948,6604.368421052632,303.36000000000035,1,44,16,0,2
5229,970906,12,1960,,2,0,11.589062092296585,88,33,6,2,7,0.509,9.016755622903517,0.0253,0.0356,0.099,0.0171437573555985,0.0176349028365968,0,0,107911,88,33,6,2,7,0.509,8240,0.0253,0.0356,0.099,0.0171437573555985,0.0176349028365968,24,39,2,25,0,11,14,11,7,7,0,0,0,19087.2,25967.495238095235,4386.060317460317,6154.358333333334,3297.8769230769235,302.9746031746033,1,55,11,1,2
6625,970907,60,7888,,2,0,12.867651756622456,0,0,0,1,1,1.0,9.199986959896691,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,0,0,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,23,20,9,20,0,0,0,14,0,5,0,0,0,25746.5,52777.34186046511,9163.081395348838,9128.41304347826,9202.95,602.1976744186046,0,30,8,0,0
5206,970907,24,5356,,0,1,12.688097479690438,0,0,0,1,1,1.0,9.275472466913964,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,0,1,323870,0,0,0,1,1,1.0,10673,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,21,39,11,19,0,0,20,10,5,6,0,0,0,31082.1,40526.455,7808.701666666666,11895.338095238094,5608.205128205128,518.0349999999999,0,45,9,0,2
5963,970907,60,3413,,2,0,12.867651756622456,0,0,0,1,1,1.0,9.199986959896691,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,0,0,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,14,9,8,9,0,0,0,6,0,1,0,0,0,89411.0,48890.17826086956,16351.478260869566,16624.814285714285,15926.28888888889,3887.4260869565214,1,44,6,0,0
4990,970908,36,4516,,2,5,11.980532474616115,29,19,8,1,9,0.852,9.12674134809987,0.0333,0.0428,0.131,0.0363119216624795,0.0384169605994349,0,5,159617,29,19,8,1,9,0.852,9198,0.0333,0.0428,0.131,0.0363119216624795,0.0384169605994349,28,56,15,39,0,0,17,13,9,9,0,0,0,55539.8,46148.29761904761,7240.840476190476,11853.042857142857,4934.739285714286,661.1880952380953,1,44,13,0,2
6641,970909,36,3563,,2,5,11.980532474616115,29,19,8,1,9,0.852,9.12674134809987,0.0333,0.0428,0.131,0.0363119216624795,0.0384169605994349,0,5,159617,29,19,8,1,9,0.852,9198,0.0333,0.0428,0.131,0.0363119216624795,0.0384169605994349,12,6,7,6,0,0,0,5,0,1,0,0,0,48323.8,47029.53888888889,12119.611111111111,11103.2,14152.433333333334,2684.655555555555,1,54,5,0,2
5369,970912,36,5961,,2,1,12.688097479690438,0,0,0,1,1,1.0,9.275472466913964,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,0,1,323870,0,0,0,1,1,1.0,10673,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,10,7,1,7,0,5,0,4,0,0,0,0,0,86514.1,62852.91764705883,26971.41764705882,27251.410000000003,26571.42857142857,5089.064705882353,1,60,4,1,2
6196,970914,36,4939,,2,2,11.468095449052434,65,30,4,1,6,0.514,9.13852208418571,0.0385,0.0443,0.118,0.027359437751004,0.0317938420348058,0,2,95616,65,30,4,1,6,0.514,9307,0.0385,0.0443,0.118,0.027359437751004,0.0317938420348058,40,51,27,51,0,0,0,13,0,11,0,0,0,46296.7,54375.02307692309,13451.669230769232,15879.982500000002,11547.109803921569,508.7549450549451,0,26,13,0,2
5236,970915,48,8107,,2,0,11.589062092296585,88,33,6,2,7,0.509,9.016755622903517,0.0253,0.0356,0.099,0.0171437573555985,0.0176349028365968,0,0,107911,88,33,6,2,7,0.509,8240,0.0253,0.0356,0.099,0.0171437573555985,0.0176349028365968,24,38,1,38,0,12,0,11,0,7,0,0,0,78769.8,59749.88387096773,19229.26290322581,26478.8375,14650.584210526316,1270.482258064516,1,30,11,0,2
5719,970920,48,5658,,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,41,49,25,49,0,0,0,16,0,9,0,0,0,92401.4,62387.09000000002,14286.51777777778,16807.175609756097,12177.395918367349,1026.6866666666665,1,21,16,0,0
5643,970921,12,7876,,2,1,12.688097479690438,0,0,0,1,1,1.0,9.275472466913964,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,0,1,323870,0,0,0,1,1,1.0,10673,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,63,71,2,71,0,21,0,40,0,16,0,0,0,53211.1,48061.85671641792,16710.555970149253,17960.522222222226,15601.430985915496,177.69626865671503,1,44,20,0,2
7050,970923,48,6484,,2,1,11.754843664410643,31,32,13,2,7,0.512,9.032289682032873,0.0473,0.0588,0.107,0.0293320980772401,0.0220383295778407,0,1,127369,31,32,13,2,7,0.512,8369,0.0473,0.0588,0.107,0.0293320980772401,0.0220383295778407,62,74,45,74,0,0,0,17,0,15,0,0,0,52289.2,72885.75808823529,16591.597794117646,18618.92419354839,14893.027027027028,384.4801470588239,0,51,17,0,2
6355,970924,48,2650,,2,5,11.393781503674504,10,18,5,1,7,0.805,9.090091799380007,0.0102,0.0121,0.13,0.0381218457101658,0.0407804614275414,0,5,88768,10,18,5,1,7,0.805,8867,0.0102,0.0121,0.13,0.0381218457101658,0.0407804614275414,40,55,11,34,0,15,21,14,10,10,0,0,0,39078.4,28863.030526315782,5931.774736842105,7532.464999999999,4767.636363636364,411.35368421052647,1,32,15,0,2
6688,970926,24,359,,2,0,11.597918974099873,41,29,7,2,6,0.621,9.041211408968211,0.0324,0.0347,0.106,0.0238355484931708,0.0211718455787124,0,0,108871,41,29,7,2,6,0.621,8444,0.0324,0.0347,0.106,0.0238355484931708,0.0211718455787124,37,42,15,28,0,0,14,22,7,7,0,0,0,29184.0,24946.635443037976,3980.181012658228,4643.489189189189,3395.838095238095,369.41645569620255,1,21,12,0,2
6239,970928,48,7518,,1,2,11.263989634153559,60,23,4,2,4,0.515,9.05321861620397,0.0295,0.0401999999999999,0.126,0.0338622166925336,0.0400189833639033,0,2,77963,60,23,4,2,4,0.515,8546,0.0295,0.0401999999999999,0.126,0.0338622166925336,0.0400189833639033,41,45,23,45,0,0,0,18,8,8,0,0,0,27383.2,52871.42441860466,14112.969767441862,15135.351219512197,13181.466666666667,318.41162790697666,0,19,12,0,2
5531,970930,24,2768,,2,7,12.046191410725724,0,0,0,1,1,1.0,9.28609698437543,0.0264,0.0308999999999999,0.131,0.0354416863695298,0.0367323950272515,0,7,170449,0,0,0,1,1,1.0,10787,0.0264,0.0308999999999999,0.131,0.0354416863695298,0.0367323950272515,39,68,2,53,0,19,15,18,15,14,0,0,0,17745.1,33039.89252336449,8355.36355140187,11689.346153846154,6443.226470588234,165.84205607476622,0,26,19,1,2
6113,971001,36,2186,,2,1,12.328829955611248,32,50,7,4,4,0.626,9.104312967330653,0.038,0.0479,0.11,0.0427733701276302,0.0407213804937157,0,1,226122,32,50,7,4,4,0.626,8994,0.038,0.0479,0.11,0.0427733701276302,0.0407213804937157,16,25,2,13,0,7,12,7,3,3,0,0,0,36292.9,40292.34146341463,4217.717073170732,6538.1,2732.672,885.1902439024391,0,26,7,0,2
7181,971002,24,8242,,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,9,6,1,6,0,4,0,4,0,0,0,0,0,43883.1,64942.89333333332,26978.873333333337,24920.344444444443,30066.666666666668,2925.5399999999986,0,34,4,0,0
6118,971004,48,7279,,2,0,11.995067623275627,21,37,20,3,8,0.48,9.073374516903025,0.0373,0.045,0.116,0.0230250564975239,0.0225434382602467,2,0,161954,21,37,20,3,8,0.48,8720,0.0373,0.045,0.116,0.0230250564975239,0.0225434382602467,61,84,39,67,1,0,16,22,16,17,0,0,0,64035.7,59951.07517241378,12631.077931034482,15537.23114754098,10520.657142857144,441.6268965517235,1,43,21,0,1
7264,971007,12,3745,,1,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,21,19,14,19,0,0,0,7,0,4,0,0,0,76986.0,52484.82250000001,13027.2,14239.857142857143,11686.894736842103,1924.65,0,21,7,0,0
5343,971008,24,1873,,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,30,59,16,41,0,0,18,14,9,9,0,0,0,51732.9,51453.80112359551,9539.001123595506,15011.49,6756.379661016949,581.104494382022,1,27,14,0,0
5051,971011,60,3840,,2,1,12.340813306694681,15,40,18,2,6,0.5720000000000001,9.199582715323222,0.0409,0.0472,0.096,0.0245708942179962,0.025724498356988,0,1,228848,15,40,18,2,6,0.5720000000000001,9893,0.0409,0.0472,0.096,0.0245708942179962,0.025724498356988,53,115,38,62,0,0,53,15,13,14,0,0,0,49277.3,79500.53809523808,12591.524404761902,20421.25849056604,8983.038260869565,293.3172619047615,1,36,14,0,2
6605,971014,48,1653,,2,7,11.378467929321909,21,11,4,3,9,0.855,9.06230429314878,0.0179,0.0266,0.102,0.0329333440098834,0.0365824363124721,0,7,87419,21,11,4,3,9,0.855,8624,0.0179,0.0266,0.102,0.0329333440098834,0.0365824363124721,47,58,29,43,0,0,15,18,15,14,0,0,0,34308.1,23918.494285714285,2747.9304761904764,3388.687234042553,2228.696551724138,285.75142857142856,0,46,18,0,2
5779,971014,36,2982,,1,7,11.11688579750922,71,19,10,0,7,0.4379999999999999,9.054972284742485,0.0065,0.0129,0.11,0.0152902017890576,0.0167464114832535,0,7,67298,71,19,10,0,7,0.4379999999999999,8561,0.0065,0.0129,0.11,0.0152902017890576,0.0167464114832535,45,39,28,32,0,0,7,17,7,7,0,0,0,61126.0,57995.119047619046,12020.685714285712,11898.48,12161.692307692309,727.685714285714,0,57,17,0,2
6655,971017,60,4340,,2,1,12.111910306704267,17,49,12,2,7,0.564,9.076351731972865,0.0333,0.0374,0.09,0.0239250221121042,0.0243535299708285,0,1,182027,17,49,12,2,7,0.564,8746,0.0333,0.0374,0.09,0.0239250221121042,0.0243535299708285,43,84,25,55,0,0,29,18,16,15,0,0,0,21054.8,37448.40472440944,9845.946456692916,14784.772093023255,7317.738095238095,165.78897637795274,0,47,18,0,2
6534,971019,60,9847,,2,0,12.867651756622456,0,0,0,1,1,1.0,9.199986959896691,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,0,0,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,46,65,30,41,0,0,24,16,12,12,0,0,0,30859.3,27937.978378378368,4880.522522522522,6223.88695652174,3929.8338461538474,278.0144144144145,1,30,17,0,0
5681,971020,24,2861,,1,0,11.600606617610062,98,16,6,1,4,0.636,9.077608659522225,0.0338,0.0395,0.096,0.0202630903961012,0.0226356674361511,0,0,109164,98,16,6,1,4,0.636,8757,0.0338,0.0395,0.096,0.0202630903961012,0.0226356674361511,30,43,14,43,0,0,0,16,0,12,0,0,0,36642.4,36855.82328767124,7446.938356164384,9671.15,5895.162790697675,501.95205479452056,0,17,16,1,2
6607,971021,36,4254,,2,7,11.11688579750922,71,19,10,0,7,0.4379999999999999,9.054972284742485,0.0065,0.0129,0.11,0.0152902017890576,0.0167464114832535,2,7,67298,71,19,10,0,7,0.4379999999999999,8561,0.0065,0.0129,0.11,0.0152902017890576,0.0167464114832535,57,114,39,74,4,0,36,18,18,17,0,0,0,57715.7,58553.67719298246,12272.340350877192,18914.78947368421,8951.115789473684,337.51929824561364,1,28,18,0,1
6242,971022,36,728,,2,7,10.730159875701064,52,10,5,1,6,0.556,9.087381464575735,0.0282,0.036,0.113,0.0178938618366364,0.0194251214070087,0,7,45714,52,10,5,1,6,0.556,8843,0.0282,0.036,0.113,0.0178938618366364,0.0194251214070087,10,2,7,2,0,0,0,3,0,0,0,0,0,37647.8,27419.849999999995,4487.316666666667,4574.78,4050.0,3137.316666666666,0,24,4,0,2
7242,971023,24,2004,,1,5,11.56226785758584,32,19,7,2,10,0.81,9.134754385019587,0.0279999999999999,0.0322,0.118,0.0413105141921605,0.0428810752155951,0,5,105058,32,19,7,2,10,0.81,9272,0.0279999999999999,0.0322,0.118,0.0413105141921605,0.0428810752155951,35,48,6,38,0,15,10,14,10,10,0,0,0,32352.9,33044.0156626506,4930.709638554217,6308.597142857143,3926.0,389.7939759036144,1,39,14,0,2
7277,971024,12,7440,,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,18,34,1,25,0,9,9,8,4,4,0,0,0,70119.7,60522.04038461539,15233.588461538464,23729.622222222224,10735.688235294116,1194.6115384615382,1,49,8,0,0
6675,971101,36,6631,,1,3,11.276633348900743,50,24,8,1,9,0.59,9.111624399037025,0.0178,0.0243999999999999,0.124,0.0209613070736495,0.0217465644987651,0,3,78955,50,24,8,1,9,0.59,9060,0.0178,0.0243999999999999,0.124,0.0209613070736495,0.0217465644987651,34,72,2,49,0,16,23,16,11,12,0,0,0,83039.1,65133.53584905661,12167.42641509434,20188.03529411765,8379.916666666666,783.3886792452829,1,33,16,0,2
5956,971104,36,4674,,2,1,12.111910306704267,17,49,12,2,7,0.564,9.076351731972865,0.0333,0.0374,0.09,0.0239250221121042,0.0243535299708285,0,1,182027,17,49,12,2,7,0.564,8746,0.0333,0.0374,0.09,0.0239250221121042,0.0243535299708285,13,12,1,10,0,6,2,6,2,2,0,0,0,27560.6,40044.576,13602.676,14139.515384615384,13021.1,1102.42,1,47,6,0,2
5398,971104,12,4456,,1,2,11.306442354549127,61,23,4,2,6,0.5529999999999999,9.093694189856862,0.0339,0.0397,0.149,0.0367205940204563,0.030573859166011,0,2,81344,61,23,4,2,6,0.5529999999999999,8899,0.0339,0.0397,0.149,0.0367205940204563,0.030573859166011,58,76,38,76,0,0,0,20,0,18,0,0,0,64284.3,64144.50223880597,14576.1223880597,17392.110344827586,12427.078947368422,479.7343283582082,1,57,20,1,2
5731,971105,60,7683,,2,2,11.228331951339795,55,26,4,1,5,0.417,9.102755161296246,0.0195,0.0220999999999999,0.111,0.0375372182050191,0.0373910038281582,0,2,75232,55,26,4,1,5,0.417,8980,0.0195,0.0220999999999999,0.111,0.0375372182050191,0.0373910038281582,13,13,7,13,0,0,0,6,1,2,0,0,0,19163.5,45410.15,12750.846153846154,13487.907692307694,12013.784615384617,737.0615384615384,0,32,5,0,2
6956,971109,24,2477,,2,2,11.23370086043112,35,36,9,0,7,0.365,9.171807422259398,0.0045,0.0059,0.154,0.0459431230746856,0.0466570593757023,0,2,75637,35,36,9,0,7,0.365,9622,0.0045,0.0059,0.154,0.0459431230746856,0.0466570593757023,41,52,8,52,0,17,0,16,0,12,0,0,0,33869.8,29114.62258064515,5879.703225806451,7081.49268292683,4932.138461538461,364.19354838709694,1,39,16,0,2
6437,971109,36,1777,,0,0,11.964268564478008,49,70,18,0,9,0.3389999999999999,9.076008659180891,0.0187999999999999,0.0243,0.111,0.0232994994969498,0.0247959144687408,0,0,157042,49,70,18,0,9,0.3389999999999999,8743,0.0187999999999999,0.0243,0.111,0.0232994994969498,0.0247959144687408,9,2,2,2,0,4,0,3,0,0,0,0,0,39052.7,21532.34545454545,4859.327272727272,5139.177777777779,3600.0,3550.2363636363643,1,50,3,0,2
5447,971112,60,9020,,2,1,12.56160143288232,0,2,8,5,7,0.899,9.227885551191932,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,0,1,285387,0,2,8,5,7,0.899,10177,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,57,117,23,57,0,0,60,34,15,15,0,10,0,6360.9,12006.396551724136,3555.9178160919537,5483.250877192983,2616.9606837606834,36.55689655172427,0,50,19,0,2
5973,971124,48,4572,,2,3,11.632564554869553,48,20,7,3,10,0.735,9.032289682032873,0.0179,0.0231,0.117,0.0253218465251222,0.0232279587255676,0,3,112709,48,20,7,3,10,0.735,8369,0.0179,0.0231,0.117,0.0253218465251222,0.0232279587255676,8,3,1,3,0,4,0,3,0,0,0,0,0,77123.8,44366.05454545454,14574.890909090907,14840.475,13866.666666666666,7011.254545454546,0,37,3,1,2
6075,971126,24,5388,,2,2,11.91767698520178,63,29,6,2,6,0.674,9.185330208972015,0.0464,0.0504999999999999,0.109,0.0349849559352338,0.0393080397350109,0,2,149893,63,29,6,2,6,0.674,9753,0.0464,0.0504999999999999,0.109,0.0349849559352338,0.0393080397350109,62,90,40,90,0,0,0,22,0,21,0,2,0,102816.6,45330.91973684211,12539.06052631579,15947.209677419354,10191.224444444444,470.5052631578951,0,24,22,0,2
5281,971127,24,8094,,2,1,10.66478391544408,4,13,5,1,3,0.484,9.00859131751613,0.0311934210526315,0.0701,0.124,0.0299054579666168,0.0317134116438196,0,1,42821,4,13,5,1,3,0.484,8173,0.0311934210526315,0.0701,0.124,0.0299054579666168,0.0317134116438196,56,78,35,78,0,0,0,21,0,18,0,0,0,67742.6,51370.480597014925,12812.211940298506,15933.742857142855,10571.11282051282,505.5432835820899,1,29,22,0,2
5103,971128,12,1045,,2,7,11.11688579750922,71,19,10,0,7,0.4379999999999999,9.054972284742485,0.0065,0.0129,0.11,0.0152902017890576,0.0167464114832535,2,7,67298,71,19,10,0,7,0.4379999999999999,8561,0.0065,0.0129,0.11,0.0152902017890576,0.0167464114832535,45,107,26,60,2,0,45,19,15,15,0,0,0,54562.2,41922.04671052632,4203.093421052631,7704.804444444445,2730.411214953271,358.96184210526303,0,57,20,1,1
7209,971130,60,6426,,2,3,11.538680927169938,75,33,2,3,6,0.52,9.010302809376448,0.0483,0.0545,0.094,0.020690192868072,0.0207973959399272,0,3,102609,75,33,2,3,6,0.52,8187,0.0483,0.0545,0.094,0.020690192868072,0.0207973959399272,35,24,10,24,0,0,0,25,3,6,0,0,0,10414.7,29028.266101694917,7820.171186440679,6740.071428571429,9395.316666666668,176.52372881355936,1,41,13,0,2
6468,971130,60,3399,,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,23,31,13,24,0,0,7,10,7,6,0,0,0,51081.3,42000.788888888885,9742.898148148148,12547.778260869569,7661.858064516129,945.9499999999998,0,43,11,0,0
5584,971206,24,1033,,2,0,11.368049970645048,38,36,5,1,5,0.505,9.022563964499264,0.0379,0.0452,0.11,0.018055089986476,0.01687607642782,0,0,86513,38,36,5,1,5,0.505,8288,0.0379,0.0452,0.11,0.018055089986476,0.01687607642782,40,95,21,64,0,0,31,19,16,15,0,0,0,69188.8,47061.85999999999,7184.288148148147,12988.3475,4740.473684210526,512.5103703703705,1,39,19,0,2
4988,971206,36,7370,,2,3,11.567470466822025,77,26,7,2,7,0.53,9.018453210312527,0.0279,0.0375999999999999,0.097,0.0205101982841884,0.0220157945571274,0,3,105606,77,26,7,2,7,0.53,8254,0.0279,0.0375999999999999,0.097,0.0205101982841884,0.0220157945571274,42,41,22,41,0,0,0,20,0,8,0,4,0,19975.2,46266.57469879518,8634.156626506023,8769.207142857142,8495.812195121951,240.70361445783132,1,30,20,0,2
6502,971208,12,2523,,2,1,12.340813306694681,15,40,18,2,6,0.5720000000000001,9.199582715323222,0.0409,0.0472,0.096,0.0245708942179962,0.025724498356988,0,1,228848,15,40,18,2,6,0.5720000000000001,9893,0.0409,0.0472,0.096,0.0245708942179962,0.025724498356988,51,113,36,70,0,0,43,15,14,14,0,0,0,27846.6,61588.33719512193,12133.594512195124,19781.923529411764,8681.693805309735,169.7969512195126,1,35,16,0,2
5651,971208,12,1604,,2,2,11.228331951339795,55,26,4,1,5,0.417,9.102755161296246,0.0195,0.0220999999999999,0.111,0.0375372182050191,0.0373910038281582,0,2,75232,55,26,4,1,5,0.417,8980,0.0195,0.0220999999999999,0.111,0.0375372182050191,0.0373910038281582,29,43,16,34,0,0,9,13,9,9,0,0,0,43435.5,36065.975,7670.837500000001,10271.306896551723,5917.032558139535,603.2708333333334,1,33,13,1,2
4962,971208,12,2523,,2,1,12.340813306694681,15,40,18,2,6,0.5720000000000001,9.199582715323222,0.0409,0.0472,0.096,0.0245708942179962,0.025724498356988,0,1,228848,15,40,18,2,6,0.5720000000000001,9893,0.0409,0.0472,0.096,0.0245708942179962,0.025724498356988,51,113,36,70,0,0,43,15,14,14,0,0,0,31621.9,62991.26463414636,12113.931097560975,19787.31960784314,8650.7203539823,192.81646341463428,1,35,16,0,2
5862,971209,24,4172,,2,1,12.688097479690438,0,0,0,1,1,1.0,9.275472466913964,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,0,1,323870,0,0,0,1,1,1.0,10673,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,51,88,32,71,0,0,17,19,17,17,0,0,0,55023.7,56496.391366906486,9714.087769784172,13777.27450980392,7359.2863636363645,395.8546762589923,0,49,19,0,2
7199,971209,12,3814,,2,1,11.83524082131636,67,30,4,2,5,0.6459999999999999,9.08466376388818,0.0538,0.0566,0.099,0.0294352034310884,0.0326373594528804,0,1,138032,67,30,4,2,5,0.6459999999999999,8819,0.0538,0.0566,0.099,0.0294352034310884,0.0326373594528804,47,99,33,61,0,0,38,14,12,13,0,0,0,77322.2,59138.44178082193,11189.41575342466,18191.95531914894,7864.977777777778,523.21301369863,1,53,14,1,2
