loan_id,date_loan,duration_loan,payments_loan,status,account_district,account_frequency,account_date,owner_district,owner_card_type,owner_card_issued,disponent_district,disponent_card_type,disponent_card_issued,count_trans_credits,count_trans_withdrawals,count_trans_credit_cash,count_trans_withdrawal_cash,count_trans_withdrawal_card,count_trans_collection_other_bank,count_trans_remittance_other_bank,count_trans_ksymbol_interest_credited,count_trans_ksymbol_household,count_trans_ksymbol_payment_for_statement,count_trans_ksymbol_insurance_payment,count_trans_ksymbol_sanction_interest_if_negative_balance,count_trans_ksymbol_oldage_pension,last_trans_balance,mean_trans_balance,mean_trans_amount_absolute,mean_trans_amount_credit,mean_trans_amount_withdrawal,mean_trans_amount_signed,owner_male,owner_birthdate,disponent_male,disponent_birthdate
6109,960603,60,6148,0,66,1,941022,66,3,,66.0,0,,58,124,38,76,0,0,48,20,16,17,0,0,0,105712.4,60030.74340659339,11574.082967032966,19070.65344827586,8067.622580645162,580.8390109890114,1,740804,0.0,780909.0
6961,960606,36,4893,0,38,1,960123,38,3,,,1,,9,4,1,4,0,4,0,4,0,0,0,0,0,53592.6,47154.5,17599.438461538462,15688.077777777777,21900.0,4122.5153846153835,0,631120,,
6810,960608,48,3883,0,40,2,940902,40,3,,,1,,82,108,40,89,0,0,19,42,19,20,0,0,0,21003.8,61578.301578947365,11952.684210526315,13975.69512195122,10416.694444444445,110.54736842105264,1,590129,,
5494,960613,48,7500,0,64,0,941113,64,3,,,1,,57,79,2,79,0,19,0,36,0,14,0,6,0,64765.2,51149.655147058824,14897.402205882354,18340.457894736843,12413.172151898736,476.21691176470677,0,730307,,
5311,960615,60,501,0,28,1,940903,28,0,960101.0,,1,,45,141,24,65,8,0,68,21,17,17,0,0,0,48523.3,37213.407526881725,4858.978494623656,10581.039999999999,3032.7886524822698,260.8795698924733,1,510906,,
5445,960629,24,1930,0,33,1,950102,33,3,,,1,,48,130,31,66,0,0,64,17,16,16,0,0,0,23552.7,43657.81348314607,8064.270224719102,15197.84375,5430.335384615385,132.31966292134845,1,790214,,
5301,960706,36,3943,0,68,1,960314,68,3,,,1,,7,3,4,3,0,0,0,3,0,0,0,0,0,47239.7,32592.68,8963.98,9777.114285714286,7066.666666666667,4723.979999999999,0,500926,,
7034,960711,36,529,0,24,1,950528,24,3,,,1,,29,40,16,40,0,0,0,13,0,9,0,0,0,50167.6,43121.75507246376,6600.440579710145,8717.206896551725,5065.785,727.0666666666664,0,740405,,
6751,960714,36,2381,0,17,1,960212,17,3,,17.0,0,,15,4,2,4,0,5,0,8,0,0,0,0,0,52416.9,31337.257894736842,7206.1578947368425,5781.133333333332,12550.0,1921.9473684210527,1,380503,0.0,430428.0
6667,960715,24,6495,0,37,1,941013,37,3,,37.0,0,,51,91,33,75,0,0,16,18,16,16,0,0,0,44564.6,63263.1471830986,12237.18309859155,17472.988235294117,9302.83076923077,313.83661971830935,0,681030,1.0,680417.0
6130,960718,48,680,0,43,1,950324,43,3,,,1,,39,68,24,46,0,0,22,15,11,11,0,0,0,18800.0,25906.40934579439,2772.759813084112,4044.684615384616,2043.2735294117647,175.70186915887854,1,421015,,
5429,960718,36,561,0,1,1,950211,1,3,,,1,,34,62,18,49,0,0,13,16,13,12,0,0,0,65684.6,52636.598958333336,8501.322916666666,12967.817647058824,6051.954838709677,684.214583333333,1,710225,,
5725,960723,48,9268,0,64,1,950815,64,3,,64.0,0,,27,37,17,25,0,0,12,10,6,6,0,0,0,41743.9,32404.7734375,6433.1765625,8397.544444444446,4999.718918918919,652.2515625000001,1,640329,0.0,651030.0
6019,960725,12,950,0,54,1,950803,54,3,,,1,,29,48,18,25,0,0,23,11,8,7,0,0,0,27820.2,27533.66363636364,2434.2441558441556,3711.3310344827582,1662.6708333333333,361.30389610389614,0,800430,,
6421,960725,36,2688,0,38,1,950727,38,3,,38.0,0,,28,38,17,31,0,0,7,11,7,7,0,0,0,37396.4,51611.342424242415,13244.225757575758,16277.060714285713,11009.505263157893,566.6136363636359,0,680106,1.0,610911.0
6992,960727,48,2791,0,52,1,951109,52,0,960531.0,52.0,0,,23,56,15,32,0,0,24,8,8,7,0,0,0,34729.5,46772.315189873414,9939.87341772152,17825.64347826087,6701.075,439.61518987341753,1,430530,0.0,360930.0
5136,960728,24,7796,0,72,1,960309,72,3,,,1,,16,9,12,9,0,0,0,4,0,2,0,0,0,86877.7,66292.372,19621.448,18044.1875,22425.466666666667,3475.1119999999996,0,770510,,
5337,960731,36,4513,0,32,1,960305,32,3,,32.0,0,,10,5,1,5,0,5,0,4,0,0,0,0,0,74638.8,51279.553333333344,15082.586666666666,15043.88,15160.0,4975.919999999999,0,570823,1.0,540821.0
5495,960802,60,1489,0,60,1,951109,60,3,,60.0,0,,20,24,11,19,0,0,5,9,5,5,0,0,0,41537.2,39644.76363636364,4662.468181818182,6166.78,3408.875,943.6954545454545,0,711112,1.0,710224.0
7013,960802,60,1489,0,60,1,951109,60,3,,60.0,0,,20,24,11,19,0,0,5,9,5,5,0,0,0,42242.2,40005.48181818182,4646.670454545455,6167.025,3379.7083333333335,959.7159090909095,0,711112,1.0,710224.0
6012,960803,36,7179,0,1,2,960111,1,3,,,1,,12,4,7,4,0,0,0,5,0,0,0,0,0,53892.1,40688.1375,8680.756249999999,8032.674999999999,10625.0,3368.2562499999995,1,660527,,
6471,960804,24,6485,0,5,1,950619,5,3,,,1,,27,78,14,42,0,0,36,13,9,9,0,0,0,40509.2,45183.34952380952,5793.88,12015.77777777778,3640.1461538461535,385.662857142857,0,430107,,
6296,960806,48,5633,0,3,1,950527,3,3,,,1,,32,55,3,45,0,15,10,14,10,10,0,0,0,57835.1,47654.244827586204,12403.506896551726,17764.690625,9284.272727272726,664.7712643678159,1,620407,,
7305,960806,12,4502,0,61,1,941001,61,0,950613.0,,1,,45,102,1,66,2,22,34,22,17,18,0,0,0,25682.6,36480.185034013615,8708.722448979592,14509.608888888886,6149.507843137256,174.71156462585057,1,680413,,
6144,960809,12,3698,0,15,1,960227,15,3,,,1,,18,21,13,17,0,0,4,5,4,3,0,0,0,68241.5,53505.21538461538,15332.38717948718,18505.683333333334,12612.41904761905,1749.7820512820513,1,620523,,
6283,960811,48,1784,0,64,1,950405,64,3,,,1,,38,47,23,47,0,0,0,15,0,10,0,0,0,117238.7,65066.73529411766,15232.292941176469,18351.10263157895,12710.702127659575,1175.7517647058817,0,490407,,
7246,960820,60,2482,0,59,2,960201,59,3,,,1,,16,15,3,12,0,7,3,6,3,2,0,0,0,15278.6,32435.319354838703,7832.083870967742,8064.7875,7583.866666666667,492.8580645161292,1,770803,,
5088,960822,24,3798,0,32,1,950515,32,0,960808.0,,1,,31,46,2,45,1,15,0,14,0,10,0,0,0,39378.8,44829.544155844145,9452.944155844156,12375.087096774192,7483.673913043478,511.41168831168847,1,421210,,
5988,960822,24,5902,0,52,1,960204,52,3,,52.0,0,,13,5,8,5,0,0,0,5,0,0,0,0,0,123310.1,45100.42222222222,14106.122222222222,13177.707692307693,16520.0,4928.344444444445,1,520717,0.0,450129.0
5282,960824,48,8094,1,69,0,941117,69,3,,,1,,54,66,33,66,0,0,0,21,0,20,0,4,0,38697.3,21371.320000000003,7319.423333333334,8491.0,6360.860606060607,322.47666666666663,0,690313,,
5938,960825,60,6700,0,4,1,951015,4,3,,,1,,29,25,20,14,0,0,11,9,5,5,0,0,0,17232.1,21568.935185185193,3029.8888888888887,3118.0344827586205,2927.64,319.1111111111111,1,800806,,
5606,960828,36,7042,1,59,2,960128,59,3,,,1,,14,15,8,15,0,0,0,6,2,2,0,0,0,13318.4,37095.84482758621,11379.258620689656,12261.32142857143,10556.0,459.2586206896552,0,450807,,
5385,960909,36,1985,0,1,1,960113,1,3,,1.0,0,,16,15,9,12,0,0,3,7,3,3,0,0,0,49663.5,49220.9806451613,10132.919354838708,11367.793749999999,8815.720000000001,1601.5774193548389,0,800831,1.0,770610.0
6865,960911,12,2454,1,72,1,960515,72,3,,,1,,9,2,1,2,0,4,0,4,0,0,0,0,0,43790.6,28977.436363636363,8271.872727272728,7487.844444444445,11800.0,3980.963636363637,1,471021,,
5586,960914,36,1354,0,77,1,960503,77,3,,,1,,11,3,7,3,0,0,0,4,0,0,0,0,0,62891.3,42930.20714285715,11392.235714285713,10108.3,16100.0,4492.235714285714,0,640414,,
6302,960916,60,3017,0,48,1,950315,48,3,,48.0,0,,37,56,2,56,0,18,0,17,0,13,0,0,0,42526.0,34005.90645161291,7273.759139784946,9716.021621621621,5660.121428571429,457.26881720430094,0,660614,1.0,680223.0
7194,960917,36,1912,0,1,1,951023,1,3,,,1,,24,29,14,23,0,0,6,10,6,6,0,0,0,51540.7,37557.05471698113,7828.981132075471,9718.266666666666,6265.434482758621,972.4679245283018,1,590701,,
6461,960919,36,2059,0,12,2,950409,12,3,,,1,,39,83,24,50,0,0,33,15,11,11,0,0,0,25658.0,54371.29918032787,9023.625409836064,14442.828205128204,6477.253012048192,210.31393442622942,0,390413,,
6732,960919,48,3626,0,47,1,951010,47,3,,,1,,38,31,22,31,0,0,0,16,0,6,0,0,0,54140.4,72968.38115942031,13503.126086956521,12971.792105263157,14154.438709677419,784.6449275362314,0,520216,,
6613,960922,24,3505,0,69,2,960609,69,3,,,1,,12,7,9,7,0,0,0,3,0,1,0,0,0,63952.9,56910.6894736842,14769.1,14356.908333333333,15475.714285714286,3365.9421052631574,0,500302,,
7036,960925,36,5415,0,8,1,950615,8,3,,,1,,38,53,23,53,0,0,0,15,0,12,0,0,0,34212.3,56669.787912087915,12668.317582417583,15618.807894736843,10552.871698113207,375.9615384615387,1,641030,,
5897,960925,24,633,0,24,1,941110,24,3,,,1,,47,122,26,68,0,0,54,21,18,17,0,0,0,17351.9,29941.905325443786,4099.694674556213,7555.323404255319,2768.4278688524587,102.67455621301775,0,721227,,
6995,960926,12,8014,0,64,2,950119,64,3,,,1,,84,65,27,65,0,0,0,57,0,16,0,0,0,3609.3,50492.688590604026,8240.561744966444,7330.079761904762,9417.184615384615,24.22617449664398,0,720812,,
5415,960926,36,3874,1,73,1,950827,73,3,,,1,,19,12,7,12,0,0,0,12,0,0,0,0,0,65062.8,31532.74838709678,8131.070967741934,7729.642105263159,8766.666666666666,1343.974193548387,1,580812,,
7136,960928,36,1511,0,60,1,960321,60,3,,,1,,14,9,9,9,0,0,0,5,0,1,0,0,0,36208.8,30293.70869565218,3853.8260869565224,4458.814285714286,2912.733333333333,1574.2956521739131,1,390727,,
7271,961002,60,6541,0,12,1,941124,12,3,,12.0,0,,46,97,2,79,0,22,18,22,18,18,0,0,0,53245.1,57131.740559440565,12882.523076923075,20602.67391304348,9221.4206185567,372.34405594405644,0,801113,1.0,790720.0
5375,961003,12,8460,0,1,1,960201,1,3,,,1,,18,20,10,16,0,0,4,8,4,4,0,0,0,16735.4,26449.09210526316,5370.042105263157,6132.844444444444,4683.52,440.02105263157904,0,761012,,
5635,961004,36,2144,0,1,1,950311,1,3,,,1,,36,41,20,41,0,0,0,16,0,9,0,0,0,22446.0,50722.27012987013,14561.257142857143,15884.205555555556,13399.643902439026,291.50649350649377,0,541209,,
6817,961004,48,1472,0,1,1,960105,1,3,,,1,,29,24,11,20,0,0,4,18,4,5,0,0,0,22476.1,32646.85094339623,5188.33962264151,5128.586206896551,5260.541666666667,424.07547169811323,1,520726,,
5923,961010,48,1347,0,27,1,960608,27,3,,27.0,0,,9,3,6,3,0,0,0,3,0,0,0,0,0,44749.0,25896.466666666664,6379.075,6738.766666666666,5300.0,3729.0750000000003,1,470319,0.0,411128.0
5329,961016,60,6602,0,19,2,950415,19,3,,,1,,36,59,1,59,0,18,0,17,0,13,0,0,0,88610.1,58855.27789473683,15418.108421052631,21574.036111111112,11661.949152542373,932.7399999999999,0,500102,,
6644,961020,24,3900,0,9,1,951217,9,3,,,1,,21,34,11,19,0,0,15,10,5,4,0,0,0,26235.8,40078.70727272726,7856.412727272727,10912.82380952381,5968.629411764706,477.0163636363637,1,720623,,
6354,961023,36,638,0,16,1,960625,16,3,,,1,,10,1,7,1,0,0,0,3,0,0,0,0,0,38831.0,23324.936363636363,4184.636363636364,4243.1,3600.0,3530.090909090909,0,500727,,
5082,961024,60,4383,0,13,1,951021,13,3,,,1,,24,32,13,32,0,0,0,11,0,10,0,0,0,76081.3,41729.61607142857,7310.239285714285,10113.641666666668,5207.6875,1358.596428571429,0,660309,,
6585,961029,60,6202,0,64,1,950105,64,3,,64.0,0,,71,101,50,101,0,0,0,21,0,20,0,0,0,46580.5,64044.04593023256,15182.096511627908,18717.614084507044,12696.732673267326,270.81744186046296,1,450126,0.0,370903.0
6921,961029,12,7182,0,70,1,960306,70,3,,,1,,16,26,1,20,0,8,6,7,3,3,0,0,0,43157.5,59935.27142857144,16523.602380952383,23035.90625,12516.03076923077,1027.5642857142852,0,401204,,
5366,961029,12,7182,0,70,1,960306,70,3,,,1,,16,26,1,20,0,8,6,7,3,3,0,0,0,39660.8,60273.67857142856,16607.01428571429,23036.1125,12650.646153846155,944.3095238095236,0,401204,,
5886,961031,36,5354,0,62,1,960616,62,3,,62.0,0,,13,13,9,13,0,0,0,4,0,2,0,0,0,36199.1,62590.42307692308,15435.057692307691,16504.253846153846,14365.861538461539,1069.1961538461542,1,640314,0.0,710501.0
5741,961103,24,2856,0,37,2,960219,37,3,,37.0,0,,17,37,1,22,0,8,15,8,3,4,0,0,0,23759.8,44948.625925925924,8948.183333333332,14909.75882352941,6209.081081081081,439.44259259259246,1,760916,0.0,840918.0
4996,961106,12,7370,0,40,0,960511,40,3,,40.0,0,,16,15,10,15,0,0,0,6,0,4,0,0,0,78907.6,62778.09032258067,14850.767741935484,16852.55,12715.533333333333,2545.412903225806,0,450703,1.0,380910.0
6015,961109,24,4588,0,53,1,951215,53,3,,,1,,37,45,27,39,0,0,6,10,6,7,0,0,0,106858.1,76232.70000000001,17234.715853658538,20541.95945945946,14515.426666666668,1303.1499999999994,1,631012,,
6309,961111,24,4589,0,1,1,950508,1,3,,,1,,29,34,17,28,0,0,6,12,6,6,0,0,0,40746.5,50815.80476190477,11660.536507936507,13368.28275862069,10203.929411764706,646.7714285714284,0,580224,,
6073,961112,60,4605,0,64,1,950714,64,3,,,1,,45,47,30,36,0,0,11,15,11,11,0,0,0,27578.1,25997.563043478265,3104.7760869565213,3480.195555555556,2745.3319148936175,299.763043478261,1,760706,,
6006,961115,60,5996,0,43,1,950729,43,3,,,1,,25,23,17,19,0,0,4,8,4,4,0,0,0,39959.4,32434.693750000002,8082.339583333334,8558.236,7565.060869565218,832.4895833333334,1,790531,,
5611,961115,60,5353,0,14,1,960327,14,3,,14.0,0,,17,21,2,17,0,8,4,7,4,3,0,0,0,51906.5,40524.46315789474,13585.02894736842,16276.9,11405.89523809524,978.513157894737,1,360907,0.0,440304.0
6944,961115,48,962,0,62,1,960607,62,3,,,1,,11,6,7,5,0,0,1,4,1,0,0,0,0,38725.1,33613.105882352946,8573.594117647057,8385.281818181818,8918.833333333334,2277.9470588235295,1,661103,,
7101,961118,48,8771,0,14,1,960119,14,3,,,1,,22,28,13,22,0,0,6,9,6,5,0,0,0,31168.0,37436.422,8521.962,10392.413636363637,7052.321428571428,623.362,1,530601,,
6599,961119,12,6010,0,52,1,950314,52,3,,52.0,0,,40,62,1,62,0,20,0,19,0,15,0,0,0,98631.7,75686.06568627452,14376.881372549024,19563.4225,11030.725806451614,966.9794117647056,0,521110,1.0,590203.0
6940,961122,36,6341,0,1,1,960609,1,3,,1.0,0,,13,7,8,7,0,0,0,5,0,1,0,0,0,53707.9,41402.135,7186.860000000001,7594.046153846154,6430.657142857142,2685.4,1,610803,0.0,670619.0
5209,961125,48,3805,0,62,1,960328,62,3,,,1,,17,23,2,16,0,8,7,7,3,3,0,0,0,23898.3,37802.229999999996,9227.6,11558.89411764706,7504.469565217392,597.4599999999999,0,420419,,
5388,961128,12,5130,0,31,2,960107,31,3,,,1,,22,49,1,29,0,11,20,10,7,6,0,0,0,20051.1,32967.71267605635,9739.39718309859,16171.554545454546,6851.489795918367,282.4112676056338,1,430104,,
6011,961128,48,3736,0,54,1,960122,54,3,,,1,,21,31,12,25,0,0,6,9,6,5,0,0,0,36074.7,44093.97115384616,8935.784615384615,11922.27619047619,6912.677419354839,693.7461538461538,1,731121,,
5591,961204,48,3242,0,10,1,960420,10,3,,,1,,16,14,2,14,0,7,0,7,0,3,0,0,0,24447.1,39426.07,9151.153333333332,9343.175,8931.7,814.9000000000002,0,591025,,
7154,961205,60,6960,0,55,0,951024,55,1,960717.0,,1,,21,13,8,9,4,0,0,13,0,1,0,0,0,58638.6,43196.74411764707,8159.970588235294,8001.857142857141,8415.384615384615,1724.6764705882354,1,701012,,
7130,961211,24,5142,0,39,0,951123,39,1,960703.0,,1,,25,40,13,16,0,0,24,12,6,6,0,0,0,8357.1,28359.255384615386,5789.864615384616,7693.967999999999,4599.8,128.5723076923077,1,641014,,
6818,961212,48,3242,0,72,1,950121,72,3,,72.0,0,,70,102,26,66,0,0,36,44,18,18,0,0,0,60694.1,44197.50988372093,4895.974418604652,6448.582857142857,3830.458823529411,352.8720930232561,0,710410,1.0,790610.0
5625,961215,60,3703,1,29,1,951129,29,3,,,1,,28,31,16,31,0,0,0,12,0,6,0,0,0,59578.8,55230.444067796605,11725.494915254236,13417.557142857142,10197.18064516129,1009.8135593220339,1,390320,,
6805,961221,48,938,0,70,1,960521,70,3,,,1,,20,19,8,13,0,0,6,12,3,2,0,0,0,38384.3,41994.907692307694,7779.8153846153855,8544.93,6974.431578947369,984.215384615385,0,570504,,
7233,961225,36,3217,0,16,1,950520,16,3,,,1,,51,73,32,73,0,0,0,19,0,17,0,0,0,41878.1,56646.51612903225,13280.084677419352,16554.9862745098,10992.139726027397,337.7266129032257,1,530601,,
7308,961227,24,5392,0,67,1,951014,67,3,,,1,,29,78,16,38,0,0,40,13,10,9,0,0,0,24199.5,30869.781308411217,4550.302803738317,8811.758620689654,2965.915384615384,226.16448598130853,0,621019,,
